	Theta	Offset	DEC-Einstein	DEC-ROSART	RA-Einstein		RA-ROSAT
   138.9	1.873809	59.824990	59.810670	  261.543597	  261.472320
    13.3	0.180134	59.878497	59.876380	  307.750879	  307.756900
    11.4	0.212732	59.931958	59.929580	  261.666573	  261.662410
    21.2	0.464737	60.019383	60.022230	  206.153470	  206.143130
   144.6	2.589295	60.028592	60.061000	  205.708708	  205.756240
    35.3	0.645894	60.087749	60.094400	  309.785195	  309.799680
    75.5	2.381263	60.170232	60.190750	  308.738663	  308.747310
    20.6	0.279951	60.195715	60.191810	  261.002800	  260.994380
    48.1	1.122164	60.259121	60.259580	  205.421134	  205.394200
   156.7	2.119649	60.269287	60.239840	  259.903254	  259.967900
   110.6	1.498991	60.270587	60.249390	  257.102846	  257.058010
    17.7	0.587962	60.324245	60.320520	  192.170358	  192.163860
    77.8	1.174586	60.366126	60.380820	  205.545668	  205.577710
    39.9	0.940039	60.378212	60.367950	  307.926271	  307.934690
    19.2	0.438245	60.401093	60.401680	  256.749198	  256.738490
    48.0	1.038390	60.402158	60.414910	  309.113239	  309.121190
    32.2	0.763036	60.408039	60.412920	  206.997317	  206.982150
    84.0	1.145555	60.419863	60.402750	  294.810262	  294.778110
    96.0	1.678487	60.428857	60.414910	  309.167203	  309.121190
    27.0	0.840570	60.438046	60.445080	   75.847196	   75.852550
    26.3	0.843120	60.498082	60.503560	  310.082127	  310.072330
   176.1	2.363362	60.505490	60.489020	  308.264314	  308.357820
   128.5	2.334148	60.524004	60.489020	  308.372139	  308.357820
   148.5	2.025978	60.541111	60.525930	  206.940584	  207.018550
    37.0	0.695655	60.591668	60.589280	  295.638285	  295.617950
   181.1	2.479036	60.659354	60.700230	  249.826314	  249.766460
    15.3	0.503352	60.702774	60.705730	  256.403673	  256.397430
    14.5	0.480599	60.703562	60.700230	  249.771051	  249.766460
   136.9	1.865929	60.723905	60.692510	  295.147305	  295.103450
    29.9	0.967894	60.746401	60.740020	  256.184877	  256.173980
    28.1	0.883493	60.799002	60.795930	  256.038093	  256.023410
    27.9	0.378411	60.896566	60.890230	  249.347039	  249.356230
    37.9	1.188595	60.982145	60.980470	  255.557244	  255.535840
    77.6	1.045730	61.009870	60.993270	  246.055440	  246.027070
   106.2	1.419726	61.076696	61.056780	  198.630946	  198.585940
    71.8	0.953763	61.111977	61.095340	  198.318184	  198.295460
   210.9	2.859074	61.175201	61.189380	  245.480981	  245.363070
    93.0	1.251261	61.175201	61.152570	  245.480981	  245.506760
    60.0	1.110656	61.201068	61.189380	  245.387745	  245.363070
   270.5	4.938645	61.201068	61.152570	  245.387745	  245.506760
    16.6	0.304838	61.516352	61.515800	  246.009125	  245.999500
    22.5	0.542965	61.649620	61.654450	  165.850306	  165.841960
   147.4	1.983479	61.656936	61.696250	  245.706839	  245.730870
    46.3	0.844671	61.683723	61.696250	  245.724827	  245.730870
    28.5	0.681028	61.702761	61.694860	  245.949292	  245.949910
    60.9	1.122013	61.758859	61.771520	  265.730656	  265.706970
    89.2	1.217192	61.799838	61.822420	  245.815519	  245.837130
    11.5	0.155941	61.810957	61.808180	  246.492662	  246.495970
    73.9	0.907851	61.978824	61.964000	  180.089052	  180.058870
   103.9	1.399283	62.155756	62.179340	  210.566823	  210.531170
    17.1	0.234179	62.165813	62.161700	  268.924000	  268.918880
    43.1	1.045479	62.207513	62.213240	  209.785390	  209.762850
    17.6	0.327427	62.235289	62.237520	  210.834272	  210.824940
    32.7	0.599546	62.305791	62.314490	  209.897960	  209.892400
    11.2	0.269639	62.307429	62.309850	  250.281257	  250.285450
    76.6	1.047012	62.316954	62.317760	  271.422593	  271.376800
    80.0	1.863831	62.323708	62.314490	  209.935908	  209.892400
    65.1	0.888912	62.342530	62.325180	  249.898292	  249.909320
   181.6	2.461582	62.351016	62.304640	  210.146146	  210.188900
    33.9	0.784685	62.403460	62.409430	  217.832942	  217.817250
    37.8	0.505975	62.418231	62.409500	  217.160857	  217.173420
    54.8	0.744535	62.433073	62.436520	  269.091806	  269.059750
    51.3	0.692721	62.443062	62.455820	  271.784231	  271.770480
    54.0	0.727862	62.446649	62.435530	  249.339741	  249.318010
    33.0	0.751845	62.453928	62.444980	  188.560926	  188.565110
    90.9	1.199002	62.483884	62.458680	  170.491413	  170.494740
   100.5	1.365826	62.494536	62.522310	  273.399236	  273.405610
    50.1	1.145999	62.510518	62.521580	  209.971161	  209.952900
    48.7	0.833449	62.529670	62.534930	  170.222923	  170.249950
    53.0	1.239548	62.587314	62.602000	  187.983064	  187.985140
    39.0	0.733881	62.608088	62.611760	  268.974492	  268.952330
    23.0	0.763240	62.610638	62.607860	  123.105454	  123.117980
    35.5	0.474578	62.612287	62.602650	  248.928798	  248.933440
   103.7	1.400816	62.702279	62.673590	  210.284622	  210.289950
     9.8	0.217329	62.718401	62.715740	  187.419432	  187.418260
    36.6	0.496299	62.735385	62.741120	  273.802686	  273.784390
    24.9	0.464701	62.741798	62.748190	  280.225431	  280.231170
     3.5	0.065734	62.767621	62.766950	  217.712812	  217.714360
    56.7	1.055354	62.786464	62.778490	  222.533198	  222.562910
   111.6	1.526391	62.833212	62.824270	  269.007616	  268.942630
    13.2	0.396124	62.880868	62.883330	  188.136269	  188.130330
    68.7	0.928159	62.882355	62.863810	  272.807643	  272.817470
    55.9	1.031239	62.897560	62.886140	  221.654123	  221.677200
    33.8	0.970904	62.943988	62.935540	  123.662492	  123.653440
    13.8	0.451866	62.981607	62.978300	  189.410724	  189.415050
    30.1	0.404668	63.106178	63.111150	  222.412275	  222.427120
    56.3	1.826807	63.142263	63.127900	  215.709371	  215.695710
   147.9	1.985693	63.159835	63.135210	  223.061261	  222.988450
    34.9	1.122715	63.194955	63.186470	  189.234062	  189.244450
    59.2	0.805595	63.196387	63.180660	  221.287299	  221.276570
    44.2	1.435270	63.198595	63.189890	  216.338316	  216.357500
   100.0	1.354617	63.214862	63.239350	  264.477601	  264.506650
   116.7	1.572500	63.229604	63.235840	  279.865909	  279.795290
    20.4	0.274374	63.233023	63.235660	  268.974299	  268.985410
    55.6	0.669228	63.266093	63.281370	  189.312909	  189.318050
    45.9	1.343236	63.313148	63.300500	  106.114935	  106.111450
    12.4	0.201373	63.352457	63.350660	  279.566001	  279.559450
    32.3	0.778147	63.492169	63.489520	  221.530552	  221.511340
    64.1	0.871533	63.495316	63.477790	  269.374132	  269.367000
   176.3	2.391755	63.526270	63.494190	  270.310068	  270.227080
    24.2	0.771655	63.560719	63.556380	  106.360242	  106.371780
   185.6	2.509417	63.584250	63.538810	  220.582790	  220.528150
    71.8	0.978882	63.587239	63.594300	  269.870086	  269.828120
   168.0	2.293835	63.592708	63.587430	  265.336439	  265.440670
   132.8	2.491140	63.602911	63.587430	  265.515975	  265.440670
    10.4	0.341796	63.604238	63.601420	  221.142091	  221.140590
   120.8	2.261990	63.605546	63.613930	  195.520851	  195.447750
    20.3	0.663235	63.605920	63.610570	  219.200479	  219.193330
   177.5	2.354703	63.609261	63.585280	  268.865558	  268.768680
   122.1	1.646285	63.621093	63.604330	  274.470997	  274.537350
    54.6	1.316056	63.623220	63.613930	  195.420733	  195.447750
    63.3	1.519225	63.711539	63.694130	  265.873597	  265.868010
    69.1	0.942917	63.722043	63.740560	  272.505858	  272.517360
    48.3	0.651165	63.728493	63.740250	  252.681529	  252.666900
   175.3	2.356824	63.755102	63.706800	  221.040047	  221.026310
    77.7	1.016692	63.775618	63.758190	  208.344482	  208.315630
     5.5	0.074478	63.776348	63.775640	  277.586269	  277.589320
    54.6	0.741680	63.818522	63.816510	  265.951850	  265.985900
    38.9	0.656491	63.823129	63.817430	  233.795709	  233.816540
    65.7	0.898915	63.826434	63.844390	  269.703536	  269.696140
   151.4	1.999777	63.841280	63.830930	  276.047739	  276.140200
    64.0	0.872170	63.845983	63.830220	  274.506846	  274.525540
    23.2	0.766292	63.852303	63.852490	  265.588128	  265.573490
    80.9	1.889987	63.871459	63.865020	  210.312432	  210.263530
    50.9	0.955345	63.885548	63.876820	  269.264863	  269.290100
   271.7	4.749963	63.885548	63.820490	  269.264863	  269.178040
   107.3	1.370359	63.891509	63.869030	  233.108341	  233.152760
     9.8	0.320744	63.911059	63.910360	  233.451365	  233.457380
    55.8	0.739356	63.917645	63.924160	  219.741573	  219.709560
   186.5	2.531153	63.924505	63.947070	  275.051157	  274.945040
